param_names	 VHXT	 Vloc	 basaldeg	 maxdegMT	 KdegMT	 hilldegMT	 basaldegMT	 maxdegST	 KrepMTST	 hillrepMTST	 KdegST	 hilldegST	 basaldegST	 KinhSMG	 deloc	 KrepHMG	 hillHMG	 KrepHMT	 hillHMT	 KrepHST	 hillrepHST	 KMG	 hillMG	 VdegHXT	 threshdegHXT	 hilldegHXT	 basaldegM2	 KrepSTM2	 hillrepSTM2	 KrepHM2	 hillrepHM2	 KinhSM2	 KrepM2MT	 hillrepM2MT	 VinactGM2	 KinactGM2	 hillinactGM2	param_names	 VHXT	 Vloc	 basaldeg	 maxdegMT	 KdegMT	 hilldegMT	 basaldegMT	 maxdegST	 KrepMTST	 hillrepMTST	 KdegST	 hilldegST	 basaldegST	 KinhSMG	 deloc	 KrepHMG	 hillHMG	 KrepHMT	 hillHMT	 KrepHST	 hillrepHST	 KMG	 hillMG	 VdegHXT	 threshdegHXT	 hilldegHXT	 basaldegM2	 KrepSTM2	 hillrepSTM2	 KrepHM2	 hillrepHM2	 KinhSM2	 KrepM2MT	 hillrepM2MT	 VinactGM2	 KinactGM2	 hillinactGM2	
paramset_fmuvq2	 4.770	 0.394	 0.093	 2.060	 -3.722	 2.241	 0.986	 0.676	 -0.887	 2.700	 -1.234	 0.200	 -5.095	 3.431	 4.761	 -10.277	 0.543	 -2.849	 0.694	 1.284	 0.335	 -1.647	 0.031	 -5.031	 -18.189	 0.913	 2.685	 -2.399	 1.166	 -4.379	 1.778	 3.812	 -2.633	 0.248	 3.138	 -4.143	 7.063	
paramset_w6atg3	 3.980	 0.632	 -0.797	 0.968	 -5.614	 3.233	 -0.443	 -0.480	 -0.102	 2.770	 0.251	 -0.117	 -4.175	 3.566	 4.200	 -9.674	 -0.044	 -2.049	 -0.174	 1.008	 -0.022	 -1.104	 -0.284	 -5.143	 -19.744	 -0.588	 2.009	 -1.218	 1.571	 -4.976	 1.253	 2.044	 -3.711	 0.824	 2.480	 -3.785	 6.809	
paramset_4gnlue	 5.223	 0.502	 0.195	 2.063	 -4.566	 3.362	 -0.307	 0.071	 -0.975	 1.702	 0.580	 0.669	 -4.845	 4.407	 3.940	 -9.327	 0.204	 -1.912	 1.519	 0.287	 1.428	 -1.097	 -0.580	 -6.535	 -19.827	 -0.569	 1.397	 -2.231	 1.924	 -5.416	 1.211	 2.177	 -4.099	 1.304	 1.631	 -4.176	 6.222	
paramset_o6iuj9	 5.312	 1.131	 -0.791	 1.434	 -5.398	 2.842	 0.551	 -0.085	 -0.074	 2.183	 -1.010	 0.437	 -4.243	 4.863	 2.976	 -9.280	 0.627	 -2.965	 0.689	 0.681	 -0.154	 -0.983	 -0.854	 -6.615	 -18.561	 -0.646	 1.127	 -1.557	 1.506	 -5.041	 0.632	 2.464	 -3.270	 1.109	 1.603	 -2.956	 7.340	
paramset_jhtb5e	 4.254	 -0.111	 -0.682	 1.304	 -5.272	 1.696	 0.144	 -0.254	 -0.830	 1.470	 0.265	 0.251	 -5.516	 4.841	 4.859	 -10.435	 -0.465	 -3.420	 -0.208	 1.143	 0.202	 -0.816	 0.907	 -4.907	 -18.623	 -0.472	 1.779	 -1.439	 1.662	 -4.233	 0.729	 3.228	 -2.772	 0.206	 2.038	 -4.052	 6.480	
paramset_tbc9vw	 5.545	 -0.411	 0.302	 1.065	 -5.014	 3.244	 0.487	 1.236	 -0.957	 2.573	 -0.881	 0.439	 -4.512	 4.854	 3.291	 -10.153	 -0.507	 -2.203	 0.351	 0.568	 1.182	 -2.330	 0.440	 -6.153	 -18.161	 -0.423	 2.237	 -1.076	 0.550	 -4.487	 1.770	 3.278	 -3.307	 -0.015	 1.443	 -3.036	 6.289	
paramset_fn8mh5	 4.042	 0.047	 -0.643	 1.135	 -5.152	 1.440	 -0.855	 0.286	 -1.008	 2.145	 -0.054	 -0.898	 -5.307	 5.204	 4.201	 -9.254	 -0.410	 -2.223	 0.210	 0.460	 1.143	 -2.377	 -0.721	 -5.598	 -18.422	 0.689	 1.799	 -2.372	 0.622	 -4.089	 1.908	 3.726	 -3.064	 0.361	 2.607	 -4.137	 6.211	
paramset_7idpzv	 4.415	 -0.208	 -0.350	 2.059	 -5.350	 2.142	 0.308	 0.001	 -0.817	 2.513	 -0.601	 -0.028	 -4.200	 4.037	 4.248	 -9.969	 0.431	 -2.753	 1.524	 0.938	 0.405	 -1.901	 0.161	 -6.424	 -19.222	 0.480	 2.609	 -2.095	 2.353	 -4.282	 1.672	 2.060	 -4.153	 1.726	 2.853	 -2.869	 5.930	
paramset_pd1olu	 4.476	 1.103	 0.957	 2.719	 -5.569	 1.502	 0.441	 1.023	 -1.423	 1.827	 -0.005	 0.752	 -4.593	 3.849	 4.750	 -9.153	 0.365	 -2.228	 0.197	 0.439	 0.413	 -1.975	 0.729	 -5.651	 -18.156	 0.352	 1.074	 -2.711	 0.986	 -3.882	 1.983	 3.110	 -2.499	 0.354	 2.682	 -3.141	 6.527	
paramset_bd8iye	 5.730	 0.617	 -0.767	 1.466	 -4.231	 3.080	 0.109	 1.320	 -0.049	 3.015	 -0.422	 0.918	 -4.621	 3.757	 4.525	 -10.732	 0.311	 -1.994	 0.184	 1.190	 -0.130	 -1.838	 0.298	 -5.364	 -18.781	 0.752	 2.147	 -1.067	 1.233	 -5.670	 0.833	 3.388	 -2.700	 1.206	 2.912	 -3.174	 6.206	
paramset_qz5uc2	 5.560	 0.994	 1.013	 1.701	 -4.073	 3.065	 0.051	 0.391	 -0.386	 1.914	 -0.166	 -0.003	 -4.417	 3.916	 4.461	 -10.516	 0.243	 -1.970	 0.436	 -0.099	 0.452	 -2.554	 -0.791	 -5.508	 -19.212	 0.205	 0.869	 -1.676	 1.061	 -5.528	 0.724	 2.841	 -3.204	 1.911	 1.925	 -3.309	 6.190	
paramset_jowz79	 5.458	 0.350	 0.025	 1.477	 -5.389	 1.709	 -0.457	 0.323	 -0.197	 1.956	 -0.006	 -0.113	 -4.818	 3.549	 3.814	 -10.364	 0.991	 -1.882	 -0.083	 -0.299	 -0.191	 -2.366	 0.330	 -6.480	 -19.501	 -0.201	 1.867	 -1.512	 0.713	 -4.013	 1.653	 3.326	 -3.609	 1.298	 2.111	 -4.181	 7.111	
paramset_bhx8mg	 5.474	 1.259	 -0.055	 2.406	 -5.518	 2.462	 -0.987	 -0.046	 -1.710	 2.029	 0.326	 -0.804	 -5.628	 3.633	 3.877	 -10.871	 0.860	 -3.762	 -0.115	 1.399	 -0.135	 -1.932	 -0.686	 -5.162	 -18.118	 -0.288	 1.757	 -1.648	 0.786	 -4.906	 1.377	 3.450	 -3.411	 1.189	 2.100	 -4.011	 5.913	
paramset_skfucj	 5.730	 1.089	 0.012	 2.154	 -4.140	 1.582	 -0.277	 -0.497	 -0.542	 2.967	 -1.087	 -0.977	 -4.785	 3.517	 4.301	 -10.855	 0.010	 -2.543	 1.075	 -0.306	 0.990	 -0.745	 -0.113	 -4.892	 -19.580	 -0.181	 1.303	 -2.839	 2.372	 -5.667	 2.059	 2.573	 -4.010	 0.177	 1.893	 -2.381	 6.734	
paramset_j41n73	 5.261	 0.522	 -0.242	 1.114	 -5.286	 3.135	 0.867	 -0.394	 -0.045	 1.356	 0.333	 -0.248	 -5.276	 5.358	 3.968	 -9.443	 -0.610	 -2.336	 0.506	 0.845	 0.391	 -1.835	 0.890	 -5.709	 -17.971	 -0.205	 1.282	 -2.136	 0.734	 -5.360	 0.616	 2.629	 -3.300	 0.513	 2.805	 -2.965	 6.526	
paramset_lg3rnp	 5.648	 0.858	 -0.904	 1.130	 -4.604	 2.375	 -0.170	 0.184	 -0.800	 1.646	 -0.146	 -0.180	 -4.993	 4.057	 3.743	 -9.473	 -0.935	 -1.828	 1.091	 0.032	 0.230	 -1.436	 0.283	 -6.060	 -19.813	 0.432	 2.039	 -2.827	 0.577	 -5.475	 1.513	 3.852	 -2.595	 0.350	 1.366	 -2.865	 6.524	
paramset_c6mzgj	 5.620	 1.262	 0.411	 1.442	 -4.601	 2.199	 -0.710	 1.089	 -0.383	 2.361	 -0.344	 0.649	 -4.864	 4.534	 4.889	 -10.369	 0.962	 -2.807	 -0.269	 0.640	 1.246	 -1.597	 -0.837	 -4.994	 -18.649	 -0.124	 2.679	 -1.848	 1.543	 -5.090	 0.150	 3.718	 -2.209	 0.639	 1.292	 -3.850	 6.039	
paramset_wt9z5n	 4.069	 0.479	 0.649	 2.229	 -4.756	 2.687	 -0.439	 0.557	 -0.581	 1.421	 0.729	 -0.079	 -4.540	 3.902	 3.227	 -9.869	 -0.705	 -3.659	 1.035	 0.093	 0.379	 -2.521	 0.271	 -6.622	 -17.976	 0.624	 2.166	 -1.167	 1.189	 -4.479	 1.177	 2.986	 -2.950	 1.098	 2.990	 -3.126	 6.987	
paramset_8u1sjh	 4.228	 0.495	 0.867	 2.691	 -5.452	 2.122	 0.030	 1.292	 -1.230	 1.985	 0.058	 -0.138	 -5.347	 3.553	 4.167	 -9.609	 0.884	 -1.897	 0.598	 1.261	 0.728	 -0.734	 -0.422	 -5.534	 -18.837	 0.375	 1.810	 -0.891	 1.760	 -4.777	 1.084	 3.079	 -3.962	 0.755	 2.022	 -2.851	 7.410	
paramset_ek3sbv	 4.769	 0.138	 -0.749	 1.458	 -5.358	 2.605	 0.821	 0.205	 -0.722	 2.029	 -0.747	 0.245	 -4.890	 4.336	 4.872	 -10.235	 0.939	 -3.674	 0.505	 -0.334	 -0.008	 -2.119	 0.388	 -5.527	 -19.017	 0.685	 2.295	 -2.806	 2.395	 -4.589	 1.529	 3.320	 -2.221	 0.247	 1.317	 -2.730	 7.141	
paramset_afq5lw	 4.118	 1.217	 -0.750	 1.219	 -4.502	 3.048	 -0.417	 -0.590	 -1.682	 2.879	 0.064	 0.440	 -5.636	 3.413	 4.266	 -10.748	 0.732	 -2.553	 1.076	 0.828	 0.637	 -0.769	 -0.289	 -6.143	 -17.900	 -0.726	 2.627	 -2.282	 1.997	 -5.169	 0.572	 2.065	 -3.118	 0.398	 1.740	 -3.430	 6.953	
paramset_nm8kh7	 4.431	 -0.152	 -0.571	 1.565	 -5.636	 2.169	 -0.877	 0.692	 -0.845	 2.023	 -0.648	 -0.345	 -4.431	 5.342	 3.933	 -10.771	 -0.643	 -3.499	 -0.275	 -0.487	 0.550	 -2.669	 -0.919	 -5.577	 -19.226	 -0.497	 0.816	 -2.588	 1.899	 -3.897	 0.957	 1.950	 -2.968	 1.134	 1.638	 -2.974	 6.242	
paramset_2lmz93	 4.818	 1.134	 0.356	 1.947	 -4.040	 1.824	 0.527	 0.336	 -1.609	 1.908	 -0.309	 -0.994	 -4.081	 4.441	 4.294	 -10.383	 -0.114	 -2.627	 0.491	 0.683	 0.234	 -2.650	 0.164	 -5.750	 -18.626	 0.739	 2.379	 -1.067	 1.412	 -5.302	 1.517	 3.813	 -3.707	 0.961	 3.138	 -3.849	 6.681	
paramset_qwj5s8	 4.086	 -0.530	 0.921	 2.519	 -5.000	 2.000	 -0.973	 -0.362	 -1.414	 1.599	 0.055	 -0.291	 -3.833	 5.261	 3.976	 -9.421	 -0.855	 -1.948	 -0.402	 -0.426	 0.924	 -0.780	 -0.748	 -5.001	 -17.879	 0.839	 1.895	 -2.677	 1.324	 -4.086	 0.598	 2.274	 -2.293	 0.935	 2.259	 -4.196	 6.727	
paramset_c3vhrf	 5.043	 -0.344	 -0.897	 1.569	 -4.275	 2.880	 0.260	 1.362	 -1.252	 2.599	 0.172	 -0.135	 -4.187	 5.045	 3.600	 -10.877	 0.321	 -3.228	 1.100	 -0.024	 -0.180	 -1.310	 -0.253	 -5.796	 -17.928	 0.760	 1.307	 -2.191	 1.636	 -5.570	 2.016	 1.883	 -3.313	 0.505	 2.001	 -3.098	 6.798	
paramset_swtbcq	 3.958	 0.953	 -0.193	 2.274	 -4.841	 2.219	 0.006	 -0.377	 -1.427	 1.869	 -0.237	 0.759	 -5.431	 4.396	 4.162	 -9.356	 0.659	 -2.793	 0.690	 -0.340	 1.334	 -0.825	 -0.572	 -5.296	 -18.584	 -0.378	 2.165	 -2.413	 2.020	 -3.962	 2.051	 2.226	 -3.008	 0.672	 1.699	 -2.778	 5.938	
paramset_yu1fhn	 5.481	 -0.363	 -0.642	 1.499	 -5.584	 2.175	 -0.184	 0.850	 -1.508	 2.006	 0.258	 -0.169	 -4.602	 4.841	 4.582	 -9.593	 -0.274	 -2.654	 1.391	 1.046	 1.257	 -2.094	 -0.955	 -5.319	 -18.761	 0.668	 1.553	 -2.591	 0.861	 -5.018	 0.748	 3.193	 -3.808	 0.875	 2.346	 -4.274	 7.017	
paramset_s9vzmo	 5.266	 1.029	 -0.367	 1.708	 -4.094	 2.335	 -0.279	 1.371	 -0.530	 1.583	 -0.532	 0.707	 -5.114	 4.132	 3.859	 -10.204	 0.023	 -2.290	 0.192	 0.224	 -0.027	 -2.599	 -0.846	 -5.340	 -19.322	 0.329	 1.446	 -2.714	 2.183	 -4.056	 0.624	 3.167	 -2.302	 0.591	 1.504	 -3.079	 5.460	
paramset_pln7ia	 4.572	 -0.599	 -0.903	 1.380	 -4.705	 2.862	 -0.308	 -0.202	 -1.367	 2.230	 -1.102	 -0.158	 -4.487	 3.748	 3.948	 -10.201	 0.246	 -2.342	 0.972	 0.711	 1.666	 -1.027	 -0.764	 -5.815	 -18.556	 -0.203	 0.872	 -2.727	 1.735	 -4.098	 1.545	 2.426	 -3.053	 1.934	 2.802	 -3.158	 6.554	
paramset_6ronhm	 4.404	 0.341	 -0.923	 2.770	 -4.043	 2.548	 0.873	 0.007	 -1.845	 2.911	 0.452	 0.259	 -5.613	 3.818	 3.071	 -10.948	 -0.078	 -3.656	 0.302	 1.317	 1.385	 -1.818	 0.813	 -5.889	 -18.537	 -0.736	 1.872	 -1.391	 2.242	 -4.142	 0.803	 2.536	 -3.414	 1.246	 2.581	 -3.374	 7.165	
paramset_afu7bm	 4.684	 0.957	 0.967	 1.316	 -4.261	 3.322	 -0.528	 -0.194	 -1.731	 1.685	 0.430	 0.654	 -4.121	 4.909	 3.788	 -10.095	 -0.883	 -2.329	 0.943	 0.701	 0.213	 -2.068	 -0.421	 -5.433	 -18.525	 -0.266	 2.673	 -1.861	 1.520	 -4.036	 1.827	 2.601	 -3.989	 0.300	 2.599	 -2.431	 6.269	
paramset_e84uaw	 5.231	 -0.273	 -0.904	 2.601	 -4.182	 3.099	 0.937	 0.526	 -0.752	 1.559	 0.708	 0.316	 -4.841	 4.842	 4.225	 -10.792	 -0.901	 -3.127	 0.138	 0.293	 -0.096	 -0.908	 0.537	 -6.007	 -18.357	 0.910	 1.093	 -1.376	 0.469	 -4.406	 1.988	 3.765	 -3.638	 1.723	 2.299	 -3.436	 6.707	
paramset_rwbkqv	 4.784	 1.156	 0.350	 1.051	 -5.166	 2.981	 0.794	 1.055	 -0.571	 3.276	 -1.250	 0.265	 -4.935	 4.340	 3.495	 -10.215	 -0.298	 -3.417	 1.446	 0.001	 0.462	 -2.042	 0.380	 -6.284	 -18.938	 0.153	 2.074	 -1.708	 2.300	 -5.174	 1.537	 2.642	 -2.547	 0.578	 1.323	 -2.468	 7.384	
paramset_tgr7zx	 4.200	 -0.519	 -0.232	 2.617	 -4.274	 1.608	 0.044	 -0.498	 -1.004	 3.132	 -0.620	 0.731	 -5.590	 3.439	 4.234	 -10.071	 0.269	 -2.835	 0.414	 -0.539	 0.158	 -2.138	 -0.344	 -5.851	 -19.820	 -0.826	 2.142	 -2.134	 1.464	 -4.728	 1.078	 3.307	 -2.530	 1.537	 1.842	 -2.767	 6.340	
paramset_gfxna2	 4.248	 -0.255	 0.719	 2.095	 -4.013	 1.501	 0.519	 -0.025	 -0.260	 2.095	 0.448	 -0.272	 -4.287	 5.374	 3.300	 -9.823	 0.655	 -3.113	 0.028	 0.616	 1.009	 -1.795	 -0.050	 -5.918	 -19.750	 -0.079	 1.792	 -0.985	 1.311	 -4.624	 0.600	 3.740	 -2.438	 0.667	 2.443	 -4.181	 5.585	
paramset_3e8nuv	 4.573	 0.270	 0.339	 2.328	 -4.431	 1.557	 0.362	 0.054	 0.138	 3.171	 -0.421	 -0.177	 -3.743	 4.630	 4.034	 -10.370	 0.476	 -1.944	 0.715	 0.556	 1.045	 -0.933	 -0.386	 -5.737	 -19.416	 0.934	 0.956	 -2.231	 1.517	 -5.788	 1.411	 3.252	 -2.919	 -0.015	 1.235	 -4.102	 6.553	
paramset_mhejd2	 4.960	 -0.078	 0.218	 1.355	 -5.223	 3.033	 0.426	 1.340	 -1.301	 1.412	 -0.308	 0.231	 -4.193	 4.883	 4.005	 -9.635	 0.744	 -3.000	 0.402	 1.356	 1.378	 -2.294	 0.743	 -4.824	 -18.326	 0.738	 1.785	 -1.025	 0.834	 -3.950	 0.154	 3.791	 -2.346	 1.241	 1.607	 -2.967	 5.904	
paramset_obsl56	 4.943	 -0.578	 0.754	 2.094	 -4.650	 2.954	 -0.412	 0.807	 -0.540	 2.467	 0.639	 -0.208	 -5.664	 3.387	 3.367	 -9.819	 0.303	 -2.400	 0.725	 1.108	 0.631	 -0.927	 -0.789	 -6.121	 -17.837	 0.144	 1.860	 -2.273	 2.064	 -4.789	 1.853	 3.242	 -2.498	 1.741	 2.929	 -2.807	 6.418	
paramset_bio3v7	 5.756	 1.260	 -0.193	 2.869	 -4.392	 2.111	 -0.478	 1.183	 -0.558	 2.908	 -0.437	 0.083	 -4.056	 4.178	 4.107	 -10.771	 -0.020	 -2.991	 1.306	 0.741	 0.300	 -2.284	 0.958	 -6.517	 -19.777	 0.892	 2.651	 -2.438	 1.033	 -5.686	 2.018	 2.969	 -3.721	 0.929	 2.180	 -2.373	 7.150	
paramset_qrmsib	 4.980	 0.605	 0.521	 1.479	 -5.058	 2.540	 -0.947	 0.521	 -1.483	 1.980	 -0.254	 -0.122	 -3.739	 3.400	 3.782	 -9.464	 -0.502	 -3.029	 1.090	 1.457	 1.038	 -2.048	 -0.189	 -4.925	 -18.022	 -0.083	 1.068	 -1.675	 1.898	 -5.563	 2.042	 3.109	 -3.521	 0.114	 3.103	 -4.018	 5.636	
paramset_y7n8bz	 5.276	 1.172	 -0.345	 2.101	 -4.626	 1.973	 0.561	 0.664	 -1.649	 1.863	 0.639	 0.711	 -3.809	 4.167	 4.165	 -10.054	 -0.866	 -2.674	 -0.091	 -0.114	 0.684	 -2.499	 -0.340	 -5.228	 -18.610	 0.365	 1.648	 -2.374	 0.490	 -4.700	 1.526	 2.017	 -3.362	 0.929	 2.458	 -2.425	 6.703	
paramset_n8qtol	 5.096	 1.058	 0.995	 1.974	 -5.235	 2.655	 0.450	 0.377	 -1.016	 2.074	 0.693	 -0.212	 -4.716	 3.824	 4.512	 -9.497	 -0.584	 -2.854	 0.518	 0.337	 1.133	 -1.916	 0.768	 -6.700	 -19.043	 0.807	 2.450	 -1.414	 1.872	 -4.872	 2.062	 2.770	 -3.935	 0.985	 2.809	 -3.366	 6.949	
paramset_9t28h4	 4.499	 -0.211	 0.128	 1.847	 -5.067	 2.339	 0.736	 -0.469	 -0.059	 3.088	 0.400	 -0.116	 -5.386	 4.132	 3.573	 -10.774	 0.649	 -2.705	 -0.130	 0.240	 1.491	 -2.235	 -0.718	 -5.135	 -18.188	 -0.097	 2.444	 -1.181	 1.844	 -4.657	 0.180	 3.395	 -2.238	 1.643	 2.446	 -3.352	 6.870	
paramset_9v5146	 4.827	 0.051	 0.153	 1.458	 -5.379	 2.335	 0.962	 0.610	 -0.030	 2.151	 -0.267	 -0.340	 -3.743	 4.594	 4.086	 -9.593	 0.524	 -2.879	 -0.060	 0.733	 1.199	 -0.757	 0.811	 -5.416	 -18.886	 0.799	 0.829	 -1.430	 0.576	 -5.771	 0.449	 2.377	 -3.277	 1.582	 1.694	 -3.927	 5.427	
paramset_ma3l1d	 3.970	 1.072	 0.501	 1.129	 -5.065	 2.270	 0.412	 -0.126	 -0.853	 1.991	 -0.089	 0.879	 -5.209	 5.145	 4.904	 -10.520	 -0.574	 -2.882	 -0.041	 0.092	 1.587	 -1.238	 -0.923	 -6.655	 -19.639	 -0.339	 2.417	 -2.651	 1.503	 -4.817	 0.993	 3.084	 -2.662	 0.928	 2.688	 -3.111	 5.775	
paramset_xmgyhj	 4.994	 -0.427	 0.987	 2.794	 -5.075	 3.358	 -0.703	 0.643	 -1.493	 2.462	 0.165	 0.221	 -4.169	 3.408	 4.880	 -10.716	 -0.293	 -2.305	 -0.202	 0.005	 0.479	 -1.500	 0.464	 -6.443	 -18.373	 0.766	 2.130	 -1.211	 2.348	 -5.619	 1.000	 2.208	 -2.473	 0.900	 2.857	 -2.741	 6.937	
paramset_rxzye3	 5.338	 0.064	 0.929	 1.822	 -4.756	 2.988	 0.718	 0.265	 -0.929	 2.472	 0.560	 0.021	 -4.408	 4.800	 3.834	 -9.362	 -0.696	 -2.401	 0.116	 0.362	 -0.149	 -2.068	 0.132	 -5.309	 -18.793	 -0.970	 1.174	 -2.376	 2.155	 -5.356	 1.094	 3.068	 -2.697	 0.965	 1.434	 -3.374	 6.865	
paramset_lyas5e	 5.477	 0.116	 -0.411	 1.061	 -3.930	 1.863	 0.673	 1.251	 -1.277	 1.765	 0.707	 -0.013	 -4.564	 4.303	 4.910	 -10.603	 -0.953	 -3.371	 1.179	 0.579	 1.438	 -2.133	 -0.156	 -5.754	 -18.654	 -0.437	 1.344	 -1.482	 2.299	 -5.582	 0.238	 1.980	 -2.596	 0.247	 2.029	 -3.116	 6.592	
paramset_y1p53l	 5.451	 0.222	 -0.497	 1.596	 -4.994	 2.057	 0.450	 -0.117	 -1.069	 1.569	 0.303	 0.879	 -3.932	 5.101	 4.841	 -9.996	 0.541	 -2.593	 0.709	 0.320	 -0.070	 -1.699	 0.327	 -6.502	 -17.904	 -0.770	 0.785	 -1.635	 0.523	 -4.412	 0.486	 3.474	 -3.612	 0.242	 1.398	 -3.292	 6.091	
paramset_m451d8	 5.785	 1.272	 0.630	 1.857	 -4.610	 2.310	 0.016	 0.327	 -1.478	 3.219	 -0.992	 -0.023	 -4.116	 3.732	 3.514	 -10.082	 0.156	 -2.690	 1.029	 0.849	 1.197	 -2.251	 0.993	 -5.698	 -19.546	 -0.479	 1.627	 -2.840	 0.913	 -4.116	 0.171	 3.412	 -4.157	 1.113	 1.504	 -3.615	 6.196	
paramset_7smkno	 5.843	 0.452	 0.823	 2.093	 -4.911	 1.675	 -0.747	 -0.489	 -0.694	 3.069	 0.568	 -0.222	 -4.516	 3.710	 4.212	 -9.880	 -0.397	 -2.549	 0.565	 1.296	 1.498	 -1.906	 -0.543	 -6.638	 -19.439	 0.659	 0.781	 -2.582	 1.323	 -4.979	 1.380	 2.405	 -2.584	 0.843	 3.098	 -3.597	 5.997	
paramset_eruaqz	 4.968	 1.083	 0.091	 1.651	 -5.507	 2.857	 0.183	 0.915	 -0.461	 2.919	 -1.181	 -0.592	 -4.810	 5.219	 3.849	 -10.940	 -0.494	 -2.313	 0.545	 0.468	 0.606	 -1.000	 -0.572	 -6.651	 -18.626	 -0.929	 1.307	 -1.694	 0.773	 -4.063	 1.825	 3.784	 -3.853	 1.394	 1.984	 -2.523	 5.427	
paramset_vjaset	 4.837	 0.665	 0.750	 1.639	 -5.550	 1.742	 -0.759	 0.991	 -1.015	 2.972	 0.167	 0.718	 -5.714	 5.174	 3.889	 -10.070	 0.303	 -3.028	 1.002	 0.028	 0.228	 -2.473	 -0.151	 -6.628	 -19.717	 0.202	 1.959	 -1.499	 0.530	 -5.730	 0.932	 3.131	 -3.794	 0.791	 1.617	 -3.022	 7.262	
paramset_65n3ci	 4.447	 1.220	 1.028	 2.261	 -5.641	 1.644	 0.414	 0.201	 -0.709	 2.860	 0.711	 0.416	 -5.575	 4.842	 4.009	 -10.351	 0.402	 -3.239	 0.211	 -0.157	 -0.178	 -1.148	 0.030	 -6.570	 -19.083	 0.846	 1.023	 -1.215	 1.844	 -4.736	 1.961	 2.720	 -2.889	 0.507	 2.694	 -3.649	 6.663	
paramset_8jgsm6	 4.688	 -0.049	 -0.422	 1.284	 -4.829	 3.334	 -0.516	 -0.006	 -1.406	 2.979	 -0.006	 -0.797	 -5.301	 5.349	 4.152	 -10.731	 -0.154	 -3.446	 -0.410	 -0.202	 0.564	 -2.260	 -0.882	 -6.205	 -18.073	 -0.836	 1.664	 -1.809	 1.299	 -3.908	 1.529	 2.436	 -3.528	 0.940	 2.656	 -2.694	 6.368	
paramset_rml1n7	 4.570	 0.497	 0.996	 2.675	 -4.159	 1.716	 0.938	 0.340	 -1.712	 1.590	 -1.042	 0.078	 -4.473	 3.593	 4.163	 -9.603	 0.811	 -2.028	 0.168	 1.208	 1.333	 -2.136	 -0.886	 -5.805	 -19.456	 0.750	 2.186	 -1.154	 1.597	 -5.686	 1.910	 2.046	 -3.889	 0.715	 2.611	 -2.553	 7.305	
paramset_pl2av3	 5.873	 0.613	 -0.050	 1.568	 -5.139	 2.714	 -0.659	 0.190	 -1.041	 1.854	 0.354	 -0.717	 -5.417	 3.968	 4.586	 -9.574	 -0.990	 -2.759	 1.365	 1.014	 0.280	 -2.522	 0.828	 -5.648	 -19.274	 0.083	 1.882	 -2.208	 1.141	 -5.742	 0.871	 1.918	 -3.212	 0.463	 3.046	 -2.426	 6.300	
paramset_abs6j4	 4.903	 -0.190	 0.003	 1.865	 -4.967	 3.077	 0.419	 0.131	 -0.930	 1.618	 -0.102	 0.633	 -3.999	 4.789	 4.766	 -9.670	 0.653	 -2.804	 -0.083	 0.208	 0.078	 -2.008	 0.020	 -4.766	 -19.084	 -0.943	 1.487	 -1.096	 1.322	 -3.873	 1.521	 1.963	 -2.505	 1.637	 1.670	 -2.332	 5.903	
paramset_arfxvc	 4.644	 1.041	 0.616	 0.941	 -4.491	 2.701	 0.473	 -0.352	 -0.134	 1.381	 0.220	 0.238	 -5.472	 4.752	 4.693	 -9.910	 -0.266	 -3.514	 0.786	 1.329	 0.942	 -1.653	 0.230	 -4.997	 -19.343	 0.184	 1.777	 -1.016	 2.311	 -4.026	 1.996	 3.835	 -3.870	 0.947	 2.661	 -3.445	 5.702	
paramset_2k7fs4	 5.285	 0.403	 -0.918	 2.556	 -4.725	 3.192	 -0.684	 1.376	 -1.397	 2.785	 -0.905	 -0.849	 -4.603	 4.016	 4.501	 -10.828	 -0.517	 -3.652	 0.794	 0.347	 -0.278	 -1.344	 0.915	 -4.867	 -19.513	 -0.249	 1.985	 -2.329	 1.717	 -4.103	 0.939	 2.326	 -3.447	 0.993	 2.708	 -3.459	 7.175	
paramset_ibe8cr	 4.511	 0.958	 -0.879	 2.249	 -4.067	 3.248	 0.518	 1.270	 -0.946	 2.269	 -0.396	 -0.936	 -5.532	 4.645	 4.680	 -9.656	 0.295	 -3.317	 0.386	 0.096	 1.093	 -0.890	 0.662	 -5.356	 -18.436	 0.375	 0.928	 -1.786	 2.105	 -5.531	 1.346	 2.670	 -2.887	 0.711	 2.562	 -4.268	 6.887	
paramset_zycmo5	 4.845	 -0.215	 0.986	 1.627	 -3.825	 2.126	 -0.043	 -0.212	 -1.486	 2.700	 -0.300	 0.210	 -4.237	 4.533	 4.926	 -9.695	 0.482	 -3.094	 0.538	 1.232	 -0.227	 -2.207	 0.469	 -6.641	 -19.427	 -0.103	 1.714	 -1.396	 2.220	 -4.027	 1.813	 3.804	 -2.232	 0.876	 3.057	 -2.744	 5.450	
paramset_z52kcq	 3.953	 -0.587	 -0.719	 1.229	 -3.785	 3.030	 0.776	 1.212	 -0.884	 3.036	 0.048	 0.981	 -4.221	 4.910	 3.600	 -10.432	 0.852	 -2.945	 0.398	 1.086	 0.506	 -2.640	 -0.405	 -4.722	 -18.123	 0.624	 1.512	 -1.106	 1.902	 -4.424	 0.765	 3.236	 -2.567	 1.517	 2.285	 -3.947	 7.136	
